regionCode,regionName,UtlaCode,UtlaName,LtlaCode,LtlaName,areaCode,areaName,areaType,date,newCasesBySpecimenDateChange,newCasesBySpecimenDateChangePercentage,newCasesBySpecimenDateDirection,newCasesBySpecimenDateRollingRate,newCasesBySpecimenDateRollingSum
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,05/03/2022,18,66.7,UP,544.9,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,05/03/2022,25,78.1,UP,640.4,57
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,05/03/2022,40,71.4,UP,712.1,96
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,05/03/2022,2,3.9,UP,493.4,53
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,05/03/2022,7,13,UP,684.9,61
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,05/03/2022,-8,-23.5,DOWN,396.2,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,05/03/2022,9,19.6,UP,632.7,55
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,05/03/2022,-1,-1.5,DOWN,644.1,65
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,05/03/2022,11,29.7,UP,767.1,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,05/03/2022,11,13.7,UP,456.9,91
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,05/03/2022,-16,-45.7,DOWN,331,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,05/03/2022,9,30,UP,519,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,05/03/2022,20,60.6,UP,536.5,53
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,05/03/2022,35,81.4,UP,699.6,78
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,05/03/2022,3,7.1,UP,637.6,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,05/03/2022,26,152.9,UP,568.3,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,05/03/2022,17,38.6,UP,605.5,61
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,05/03/2022,7,18.9,UP,589.8,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,05/03/2022,8,22.9,UP,631,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,05/03/2022,7,12.5,UP,769.8,63
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,05/03/2022,8,29.6,UP,526.6,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,05/03/2022,20,80,UP,532.7,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,05/03/2022,-4,-16,DOWN,281.7,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,05/03/2022,-1,-3.8,DOWN,424.7,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,05/03/2022,5,12.2,UP,505.4,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,05/03/2022,12,54.5,UP,547.2,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,05/03/2022,6,12.5,UP,509.2,54
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,05/03/2022,-7,-31.8,DOWN,246.6,15
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,05/03/2022,5,45.5,UP,272.2,16
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,05/03/2022,9,47.4,UP,416.1,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,05/03/2022,4,17.4,UP,383.5,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,05/03/2022,7,20.6,UP,401.8,41
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,05/03/2022,7,31.8,UP,399.1,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,05/03/2022,-3,-14.3,DOWN,214.9,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,05/03/2022,16,48.5,UP,555.8,49
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,26/02/2022,-18,-28.6,DOWN,386.1,45
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,26/02/2022,-17,-29.3,DOWN,341,41
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,26/02/2022,-11,-27.5,DOWN,349.7,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,26/02/2022,-27,-48.2,DOWN,433.4,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,26/02/2022,-30,-62.5,DOWN,220.3,18
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,26/02/2022,-16,-33.3,DOWN,523,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,26/02/2022,-15,-42.9,DOWN,340.7,20
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,26/02/2022,-18,-39.1,DOWN,284.6,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,26/02/2022,-23,-50,DOWN,358.5,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,26/02/2022,-40,-48.8,DOWN,562.4,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,26/02/2022,-11,-25.6,DOWN,539.3,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,26/02/2022,-13,-33.3,DOWN,393.5,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,26/02/2022,-10,-20.8,DOWN,388,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,26/02/2022,-4,-12.5,DOWN,366.3,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,26/02/2022,-23,-39,DOWN,386.8,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,26/02/2022,-35,-31,DOWN,614.4,78
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,26/02/2022,-33,-44.6,DOWN,486.1,41
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,26/02/2022,-1,-3.4,DOWN,437,28
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,26/02/2022,-8,-21.1,DOWN,377,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,26/02/2022,-34,-36.2,DOWN,569.4,60
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,26/02/2022,-26,-49.1,DOWN,327,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,26/02/2022,-40,-55.6,DOWN,359.5,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,26/02/2022,-47,-45.6,DOWN,415.4,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,26/02/2022,-22,-30.1,DOWN,474.8,51
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,26/02/2022,-25,-31.6,DOWN,606.3,54
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,26/02/2022,-13,-27.7,DOWN,518.1,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,26/02/2022,-23,-33.3,DOWN,529.2,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,26/02/2022,-31,-32,DOWN,654,66
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,26/02/2022,1,2.8,UP,591.3,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,26/02/2022,-20,-20,DOWN,401.7,80
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,26/02/2022,-2,-5.4,DOWN,609.8,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,26/02/2022,-24,-44.4,DOWN,399.2,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,26/02/2022,-34,-50.7,DOWN,334,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,26/02/2022,-53,-55.2,DOWN,385.7,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,26/02/2022,-10,-19.2,DOWN,595.1,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,26/02/2022,-38,-69.1,DOWN,224.7,17
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,26/02/2022,-31,-41.3,DOWN,436.8,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,26/02/2022,-15,-28.8,DOWN,496,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,26/02/2022,-21,-37.5,DOWN,513.6,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,26/02/2022,-21,-27.3,DOWN,684.3,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,26/02/2022,-17,-38.6,DOWN,406.2,27
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,26/02/2022,-23,-47.9,DOWN,296,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,26/02/2022,-17,-40.5,DOWN,335.3,25
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,26/02/2022,-5,-16.1,DOWN,441.7,26
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,26/02/2022,-3,-6.8,DOWN,450.5,41
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,26/02/2022,-8,-26.7,DOWN,354,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,26/02/2022,-18,-27.3,DOWN,452.7,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,26/02/2022,-17,-43.6,DOWN,361.7,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003062,Withywood,msoa,26/02/2022,-23,-67.6,DOWN,187.1,11
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003063,Whitchurch Park,msoa,26/02/2022,-11,-36.7,DOWN,282.4,19
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003064,Hartcliffe,msoa,26/02/2022,-16,-41,DOWN,326.7,23
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006887,Temple Meads,msoa,26/02/2022,-20,-37,DOWN,333.2,34
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006888,Upper Easton,msoa,26/02/2022,-9,-29,DOWN,302.7,22
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006889,Barton Hill,msoa,26/02/2022,2,10.5,UP,250.7,21
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02006890,Lower Easton,msoa,26/02/2022,-29,-46.8,DOWN,374.3,33
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003012,Henbury & Brentry,msoa,19/02/2022,-11,-14.9,DOWN,540.5,63
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003013,Southmead,msoa,19/02/2022,-58,-50,DOWN,482.4,58
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003014,Lawrence Weston,msoa,19/02/2022,-16,-28.6,DOWN,482.4,40
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003015,Monks Park,msoa,19/02/2022,-5,-8.2,DOWN,836.8,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003016,Upper Horfield,msoa,19/02/2022,-12,-20,DOWN,587.6,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003017,Westbury Village,msoa,19/02/2022,1,2.1,UP,784.6,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003018,Sea Mills,msoa,19/02/2022,-4,-10.3,DOWN,596.3,35
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003019,Shirehampton & Avonmouth,msoa,19/02/2022,-31,-40.3,DOWN,467.5,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003020,Westbury on Trym,msoa,19/02/2022,-21,-31.3,DOWN,717,46
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003021,Horfield,msoa,19/02/2022,17,26.2,UP,1098,82
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003022,Henleaze,msoa,19/02/2022,-29,-40.3,DOWN,724.6,43
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003023,Stapleton,msoa,19/02/2022,-12,-23.5,DOWN,590.3,39
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003024,Fishponds North,msoa,19/02/2022,-25,-34.2,DOWN,490,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003025,Lockleaze,msoa,19/02/2022,-12,-27.3,DOWN,418.6,32
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003026,Stoke Bishop,msoa,19/02/2022,-13,-18.1,DOWN,633.9,59
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003027,Bishopston,msoa,19/02/2022,-39,-25.7,DOWN,890.1,113
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003028,Westbury Park,msoa,19/02/2022,1,1.4,UP,877.3,74
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003029,Fishponds South,msoa,19/02/2022,-17,-37,DOWN,452.6,29
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003030,Eastville,msoa,19/02/2022,-36,-48.6,DOWN,477.6,38
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003031,Redland & St Andrew's,msoa,19/02/2022,-25,-21,DOWN,892,94
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003032,Speedwell,msoa,19/02/2022,1,1.9,UP,641.8,53
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003033,Cotham,msoa,19/02/2022,-20,-21.7,DOWN,808.9,72
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003034,St Paul's,msoa,19/02/2022,-19,-15.6,DOWN,764,103
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003036,Kingsdown & Stokes Croft,msoa,19/02/2022,-17,-18.9,DOWN,679.6,73
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003037,Clifton East,msoa,19/02/2022,-12,-13.2,DOWN,886.9,79
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003038,Two Mile Hill,msoa,19/02/2022,-3,-6,DOWN,716.2,47
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003039,St George,msoa,19/02/2022,-12,-14.8,DOWN,793.7,69
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003040,Redfield,msoa,19/02/2022,10,11.5,UP,961.2,97
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003041,Clifton Village,msoa,19/02/2022,-15,-29.4,DOWN,575.4,36
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003043,Bristol City Centre,msoa,19/02/2022,-48,-32.4,DOWN,502.1,100
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003044,Crews Hole,msoa,19/02/2022,-5,-11.9,DOWN,644.6,37
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003045,Hotwells,msoa,19/02/2022,-8,-12.9,DOWN,718.6,54
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003046,St Annes,msoa,19/02/2022,-11,-14.1,DOWN,678.2,67
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003047,Southville,msoa,19/02/2022,-22,-18.6,DOWN,861.1,96
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003048,Totterdown,msoa,19/02/2022,-22,-29.7,DOWN,736.8,52
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003049,Broom Hill,msoa,19/02/2022,-2,-3.5,DOWN,726.8,55
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003050,Bedminster,msoa,19/02/2022,-13,-14.8,DOWN,744.5,75
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003051,Windmill Hill,msoa,19/02/2022,4,8.3,UP,697.1,52
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003052,Ashton,msoa,19/02/2022,-1,-1.8,DOWN,821.7,56
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003053,Knowle Park,msoa,19/02/2022,15,24.2,UP,940.9,77
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003054,Brislington,msoa,19/02/2022,-4,-8.3,DOWN,662,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003055,Knowle,msoa,19/02/2022,-9,-15.8,DOWN,568.2,48
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003056,Knowle West,msoa,19/02/2022,5,13.5,UP,563.3,42
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003057,Bishopsworth,msoa,19/02/2022,-3,-8.8,DOWN,526.6,31
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003058,Hengrove,msoa,19/02/2022,-7,-13.7,DOWN,483.4,44
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003059,Headley Park,msoa,19/02/2022,-6,-16.7,DOWN,482.8,30
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003060,Stockwood,msoa,19/02/2022,-9,-12,DOWN,622.4,66
E12000009,South West,E06000023,"Bristol, City of",E06000023,"Bristol, City of",E02003061,Highridge,msoa,19/02/2022,5,14.7,UP,641.1,39
